"nominal_p_rank","ensembl_id","symbol","raw_umi_C1","raw_umi_C2","raw_umi_C3","raw_umi_S1","raw_umi_S2","raw_umi_S3","base_mean","log2_fold_change","lfc_se","ci95_low","ci95_high","wald_statistic","nominal_p_value","bh_adjusted_p_value","bh_fdr_lt_0_05","effect_direction","n_leave_one_animal_out_fdr_lt_0_05","n_leave_one_animal_out_fdr_lt_0_05_same_direction","fdr_lt_0_05_in_all_six_leave_one_animal_out_fits"
2509,"ENSMUSG00000021180","Rps6ka5",60,40,42,108,108,70,67.6441527908807,0.404044446994749,0.310886953455584,-0.205293981778197,1.01338287576769,1.29965070101429,0.193720714104906,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2510,"ENSMUSG00000030654","Arl6ip1",2457,1816,2882,2913,3220,3287,2710.01432864883,-0.173140368160369,0.133242132698704,-0.434294948249829,0.0880142119290917,-1.29944158543218,0.193792428083138,0.85568181526005,FALSE,"More positive in oxygen control",0,0,FALSE
2511,"ENSMUSG00000026879","Gsn",73,50,69,121,176,81,88.6578676135806,0.364774664554925,0.280723329173883,-0.185443060625885,0.914992389735736,1.29940986959791,0.193803306395294,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2512,"ENSMUSG00000030691","Fchsd2",845,550,973,1365,1371,1225,1006.1256192949,0.183640958690543,0.14135648199608,-0.0934177460217745,0.46069966340286,1.29913362371055,0.193898075786451,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2513,"ENSMUSG00000025017","Pik3ap1",113,57,128,120,123,107,105.39400820602,-0.311787128924665,0.240050401664759,-0.782285916187593,0.158711658338264,-1.29884027171964,0.193998750869012,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2514,"ENSMUSG00000004947","Dtx2",141,85,135,169,230,260,161.184735304915,0.298273090341252,0.229699681389432,-0.151938285182034,0.748484465864537,1.29853506342293,0.194103535625151,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2515,"ENSMUSG00000032202","Rab27a",223,264,259,258,352,335,283.617450144866,-0.296114993321288,0.228097062960168,-0.743185236723216,0.150955250080641,-1.29819730898068,0.194219542609952,0.85568181526005,FALSE,"More positive in oxygen control",0,0,FALSE
2516,"ENSMUSG00000037257","Aagab",277,173,377,422,486,509,353.451813589192,0.23644449217281,0.182138878193103,-0.120547709085672,0.593436693431292,1.29815498216769,0.194234083995463,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2517,"ENSMUSG00000074513","Arfip1",124,103,152,195,241,244,168.313142339392,0.262121197043631,0.201939702463666,-0.133680619785154,0.657923013872417,1.29801714990044,0.194281441837366,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2518,"ENSMUSG00000048495","Tyw5",76,45,68,70,93,59,67.4703288177011,-0.358211940221945,0.276017561620455,-0.899206360998038,0.182782480554147,-1.29778677167837,0.1943606164976,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2519,"ENSMUSG00000030452","Nipa2",816,642,844,957,1162,957,881.700071207527,-0.181387382258866,0.139773731686874,-0.45534389636514,0.0925691318474069,-1.29772153944646,0.194383039322852,0.85568181526005,FALSE,"More positive in oxygen control",0,0,FALSE
2520,"ENSMUSG00000074578","Zfas1",598,398,689,842,1213,813,716.77122552813,0.183369071038851,0.141306544702183,-0.0935917565774276,0.46032989865513,1.29766863541472,0.194401225865902,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2521,"ENSMUSG00000021027","Ralgapa1",119,90,145,116,204,118,128.657467004111,-0.294595798006842,0.227042266329768,-0.739598640013188,0.150407043999504,-1.29753725052654,0.194446396764458,0.85568181526005,FALSE,"More positive in oxygen control",0,0,FALSE
2522,"ENSMUSG00000108677",NA,9,4,4,7,2,1,4.86568102171778,-1.32763301715323,1.0233545374279,-3.33340791051191,0.678141876205447,-1.2973343729829,0.194516162386631,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2523,"ENSMUSG00000026819","Slc25a25",353,225,374,570,610,457,410.067913357533,0.209744028712763,0.161722358263299,-0.107231793483302,0.526719850908828,1.29693896975755,0.194652186605201,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2524,"ENSMUSG00000027809","Etfdh",111,69,127,152,186,218,136.11745642907,0.301405459595918,0.232420380760462,-0.154138486694588,0.756949405886423,1.29681165915718,0.194695998074098,0.85568181526005,FALSE,"More positive in combined exposure",0,0,FALSE
2525,"ENSMUSG00000024663","Rab3il1",1660,1165,1955,2685,2542,2827,2050.25117463663,0.19750056474106,0.152344746672782,-0.101095138737593,0.496096268219712,1.2964054820037,0.194835824405479,0.855729263216646,FALSE,"More positive in combined exposure",0,0,FALSE
2526,"ENSMUSG00000087366","Junos",58,37,75,78,71,37,58.4251938928032,-0.428997051768379,0.330961870896504,-1.07768231872553,0.219688215188769,-1.29621291602661,0.194902140903942,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2527,"ENSMUSG00000033967","Rnf225",3,2,4,10,11,8,5.66560907376654,1.12136541473055,0.865161163770796,-0.574350466260206,2.81708129572131,1.29613471072036,0.194929078228915,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2528,"ENSMUSG00000020462","Cfap36",176,126,174,203,211,185,177.290363334059,-0.252363186688793,0.194780578448382,-0.634133120447622,0.129406747070035,-1.295628079037,0.195103650468536,0.85617588597933,FALSE,"More positive in oxygen control",0,0,FALSE
2529,"ENSMUSG00000076432","Ywhaq",1222,848,1473,1489,1713,1502,1339.04280798217,-0.157781229404272,0.121804827811912,-0.396518691915619,0.0809562331070746,-1.29536104798666,0.195195708624962,0.85617588597933,FALSE,"More positive in oxygen control",0,0,FALSE
2530,"ENSMUSG00000024912","Fosl1",8,10,6,8,8,3,7.75241200564947,-1.00682305947377,0.777504595083322,-2.53073206583708,0.517085946889539,-1.29494161943297,0.195340369666615,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2531,"ENSMUSG00000037373","Ctbp1",589,407,652,828,949,1039,711.395267272662,0.206143459724935,0.159227317594302,-0.105942082759897,0.518229002209768,1.29464882558765,0.195441400937075,0.856686960353393,FALSE,"More positive in combined exposure",0,0,FALSE
2532,"ENSMUSG00000034329","Brip1",2,1,3,7,8,7,4.10889121053124,1.32922115523075,1.02685846072774,-0.683421427795617,3.34186373825712,1.29445411034421,0.195508610470107,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2533,"ENSMUSG00000031513","Leprotl1",519,379,560,559,734,636,552.800838692141,-0.183606622406658,0.141951536970054,-0.461831634867965,0.0946183900546481,-1.29344582190323,0.195856910748955,0.85794123651722,FALSE,"More positive in oxygen control",0,0,FALSE
2534,"ENSMUSG00000022120","Obi1",51,29,61,98,110,64,63.9687382616479,0.38361673943105,0.296710411451445,-0.197935667013783,0.965169145875882,1.29289948928478,0.196045824181014,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2535,"ENSMUSG00000040423","Rc3h1",330,204,366,347,489,325,333.016021239324,-0.211856789218251,0.163960415182333,-0.533219202975623,0.109505624539122,-1.29212157082339,0.196315046806776,0.859380455724447,FALSE,"More positive in oxygen control",0,0,FALSE
2536,"ENSMUSG00000092036","Gm2244",4,3,6,3,1,3,3.55184458740158,-1.41403509842263,1.09452709811051,-3.55930821071923,0.731238013873963,-1.29191419825393,0.196386860169529,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2537,"ENSMUSG00000026389","Steap3",6,6,8,17,16,19,11.1711091609933,0.803382612729268,0.622079681791592,-0.415893563582252,2.02265878904079,1.29144647582047,0.196548903640081,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2538,"ENSMUSG00000032842","Abcc10",43,35,42,33,61,42,42.5843662562123,-0.43778995002414,0.339007215313999,-1.10224409203958,0.226664191991298,-1.29138829572889,0.196569067107884,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2539,"ENSMUSG00000017713","Tha1",86,114,83,205,164,212,140.530007806632,0.398969446612129,0.30897078556753,-0.20661329310023,1.00455218632449,1.29128534233192,0.196604751367584,0.860080943977452,FALSE,"More positive in combined exposure",0,0,FALSE
2540,"ENSMUSG00000046456","Tmem150b",12,6,11,5,5,12,8.77991977432888,-0.934792665782228,0.723976601858176,-2.35378680542425,0.484201473859797,-1.29119181943583,0.196637171071887,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2541,"ENSMUSG00000054312","Mrps21",714,597,814,636,1058,1033,797.129490880245,-0.242406527930965,0.187794813219162,-0.610484361840521,0.125671305978592,-1.29080523458371,0.196771222220988,0.860241757264068,FALSE,"More positive in oxygen control",0,0,FALSE
2542,"ENSMUSG00000022982","Sod1",383,259,417,412,644,266,385.367761389781,-0.289436306694643,0.224364792789257,-0.729191300561586,0.1503186871723,-1.2900255120085,0.19704180036125,0.860857193673127,FALSE,"More positive in oxygen control",0,0,FALSE
2543,"ENSMUSG00000000804","Usp32",145,85,145,144,207,107,135.151047743941,-0.302109903012729,0.234319036240683,-0.761375214044467,0.157155408019009,-1.28931011265519,0.197290296684907,0.861375409884336,FALSE,"More positive in oxygen control",0,0,FALSE
2544,"ENSMUSG00000026123","Plekhb2",336,225,391,330,417,452,351.476217259574,-0.230058711629253,0.178500809835626,-0.57992029890708,0.119802875648574,-1.28883847552907,0.197454246811421,0.861524055824567,FALSE,"More positive in oxygen control",0,0,FALSE
2545,"ENSMUSG00000073555","Iigp1c",13,13,20,21,32,53,23.7361590766348,0.638035385684836,0.495128721731765,-0.332416908909423,1.6084876802791,1.28862527597519,0.197528391788378,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2546,"ENSMUSG00000039607","Rbms3",1,0,0,3,4,2,1.38342180399973,2.44251109903587,1.89547215952065,-1.2726143336246,6.15763653169634,1.28860299359584,0.197536142166681,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2547,"ENSMUSG00000099583","H3c4",13,7,7,10,8,3,8.360880173935,-0.966447147154554,0.750354419754281,-2.43714180987294,0.504247515563837,-1.28798754523367,0.197750298730363,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2548,"ENSMUSG00000047473","Zfp30",48,31,68,80,139,69,66.5465356395291,0.38825033538449,0.301453825240155,-0.202599162086215,0.979099832855194,1.28792638499507,0.197771589834893,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2549,"ENSMUSG00000006445","Epha2",597,354,704,694,819,623,612.370611705112,-0.190275904888725,0.14777215110107,-0.479909321046823,0.0993575112693719,-1.28763033813174,0.197874673388491,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2550,"ENSMUSG00000079477","Rab7",1364,1081,1568,1580,1895,1850,1529.58438751689,-0.176562567971424,0.137153904594117,-0.445384220975892,0.0922590850330451,-1.28733169131371,0.197978702068743,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2551,"ENSMUSG00000024423","Impact",470,314,489,510,756,350,468.21401905398,-0.262452191170984,0.203903753519934,-0.662103548070055,0.137199165728087,-1.28713761586211,0.198046326486746,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2552,"ENSMUSG00000025508","Rplp2",11852,10294,14561,13620,18684,16836,14039.40282433,-0.176889585519813,0.137436635921515,-0.446265391925982,0.0924862208863564,-1.28706282959973,0.198072389817277,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2553,"ENSMUSG00000001482","Def8",32,23,37,47,74,64,43.139612189831,0.423715382171752,0.329444472892188,-0.221995784696937,1.06942654904044,1.2861511333062,0.198390321597073,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2554,"ENSMUSG00000035845","Alg12",65,37,85,95,123,128,83.0918830744286,0.341774707218837,0.265740569823215,-0.179076809634664,0.862626224072338,1.28612167666459,0.198400600100081,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2555,"ENSMUSG00000020149","Rab1a",1487,1099,1598,1523,1954,2008,1584.43949953426,-0.192722617545892,0.149927779933917,-0.48658106621637,0.101135831124586,-1.28543634562478,0.198639847178466,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2556,"ENSMUSG00000068739","Sars1",448,370,603,644,878,962,620.025608034678,0.232696531019872,0.181053484413581,-0.122168298430746,0.58756136047049,1.28523641383406,0.198709682512917,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2557,"ENSMUSG00000087107","Slfnlnc",28,47,70,96,76,125,70.4615980869353,0.471911817729448,0.36722442649735,-0.247848058205359,1.19167169366425,1.28507741772688,0.198765231996398,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2558,"ENSMUSG00000038346","Zfp384",271,162,244,297,357,185,247.434161878557,-0.284615881923656,0.221494416348215,-0.718744937966157,0.149513174118846,-1.28497994042525,0.198799293875417,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2559,"ENSMUSG00000022255","Mtdh",2901,1935,3429,4543,5291,3864,3478.85894857166,0.158896434212327,0.123661926794591,-0.0834809423050711,0.401273810729725,1.28492607491279,0.198818118144792,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2560,"ENSMUSG00000022191","Drosha",86,59,107,81,120,102,90.5333677926231,-0.307897725218974,0.239633919687687,-0.77758020780684,0.161784757368892,-1.28486704061034,0.198838750237003,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2561,"ENSMUSG00000052033","Pfdn4",263,195,353,284,417,340,300.184687072225,-0.214843130749254,0.167344079855375,-0.542837527265788,0.11315126576728,-1.28384064100105,0.199197720199232,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2562,"ENSMUSG00000054728","Phactr1",35,31,63,86,123,52,59.7813588841155,0.431289016549323,0.336134722894466,-0.22753504032383,1.09011307342248,1.28308379698319,0.199462719770517,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2563,"ENSMUSG00000032745","Gpbp1",678,496,803,912,905,759,743.967547079457,-0.18853125637061,0.146956131797217,-0.476565274693156,0.0995027619519354,-1.28290840310605,0.199524168510014,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2564,"ENSMUSG00000032251","Irak1bp1",27,20,31,31,32,18,26.5207552265257,-0.530344289458087,0.413524922843592,-1.34085313823153,0.280164559315353,-1.28249655622009,0.19966851224022,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2565,"ENSMUSG00000036249","Rbm43",142,72,121,194,212,196,147.86718763608,0.281097594662578,0.219255076142077,-0.148642354575893,0.710837543901049,1.28205740824184,0.199822508445264,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2566,"ENSMUSG00000039219","Arid4b",405,285,438,664,779,512,488.052675568797,0.205533255044969,0.160346353447108,-0.108745597711362,0.5198121078013,1.28180810243849,0.199909971207053,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2567,"ENSMUSG00000026600","Soat1",378,345,482,473,568,532,456.829651075523,-0.206955878601254,0.161457977837027,-0.523413515161828,0.109501757959319,-1.28179407034412,0.199914894850508,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2568,"ENSMUSG00000028851","Nudc",846,632,1086,958,1170,1199,960.581042589089,-0.189644875491045,0.147958350186665,-0.479643241856909,0.100353490874819,-1.28174499953391,0.199932113730201,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2569,"ENSMUSG00000039244","Ints15",124,64,137,159,198,228,142.771862951465,0.304929072227465,0.237915759871488,-0.16138581712065,0.771243961575581,1.28166823581664,0.199959052185148,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2570,"ENSMUSG00000026643","Nmt2",132,91,148,204,256,196,162.067903938906,0.241948511249842,0.188779053761454,-0.128058434122607,0.611955456622291,1.28164913653808,0.199965755047932,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2571,"ENSMUSG00000087086",NA,17,11,18,16,21,4,14.5444716941589,-0.772113583299848,0.602446162866714,-1.95290806251861,0.408680895918911,-1.28163084253999,0.199972175452605,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2572,"ENSMUSG00000040209","Zfp704",77,67,95,100,111,78,87.2430347783338,-0.317763696812836,0.24795626840053,-0.803757982877876,0.168230589252204,-1.28153121057437,0.200007144619829,NA,FALSE,"More positive in oxygen control",0,0,FALSE
2573,"ENSMUSG00000051705","Senp8",71,32,101,125,112,139,90.2105821767299,0.37939468039987,0.296054869488206,-0.200872863797013,0.959662224596754,1.28150123338871,0.200017666988577,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2574,"ENSMUSG00000031967","Afg3l1",237,162,297,335,468,393,298.101611725821,0.209958734575252,0.163864230253531,-0.111215156721669,0.531132625872174,1.28129692642746,0.200089392064642,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2575,"ENSMUSG00000060098","Prmt7",179,105,208,186,223,202,179.155932491118,-0.244591522985447,0.190908737177612,-0.618772647853566,0.129589601882673,-1.28119606573004,0.200124807674776,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2576,"ENSMUSG00000022098","Bmp1",19,5,19,43,41,16,21.4672917386339,0.685658164437458,0.535347039860013,-0.363622033688168,1.73493836256308,1.28077324312235,0.200273324838712,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2577,"ENSMUSG00000008318","Relt",121,118,107,255,211,201,163.439375194638,0.33039491688715,0.258004271329773,-0.175293454919205,0.836083288693504,1.28057925236768,0.200341491344323,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2578,"ENSMUSG00000020032","Nuak1",791,462,803,1080,1273,1091,871.775353873367,0.178149739419561,0.139128383108381,-0.0945418914728662,0.450841370311988,1.28047013441378,0.200379841797535,0.861631356631405,FALSE,"More positive in combined exposure",0,0,FALSE
2579,"ENSMUSG00000030983","Bccip",321,250,372,398,468,371,356.332401528235,-0.194958236004929,0.152257610912817,-0.493383153394051,0.103466681384193,-1.28044985624109,0.200386969328015,0.861631356631405,FALSE,"More positive in oxygen control",0,0,FALSE
2580,"ENSMUSG00000058230","Arhgap35",51,36,78,97,136,80,73.8356263919386,0.35309886860535,0.275762001321279,-0.187394653984357,0.893592391195057,1.28044787502818,0.200387665710123,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2581,"ENSMUSG00000023892","Zfp51",28,15,42,45,64,61,39.1449690642827,0.459292464956745,0.358720123178414,-0.243798976472947,1.16238390638644,1.28036437121848,0.20041701830587,NA,FALSE,"More positive in combined exposure",0,0,FALSE
2582,"ENSMUSG00000024989","Cep55",8,1,5,0,4,3,3.52891223803417,-1.55418125076497,1.21403481712967,-3.93368949233912,0.82532699080917,-1.28017848321642,0.200482371449112,NA,FALSE,"More positive in oxygen control",0,0,FALSE
